Postcode District,Postcode,Latitude,Longitude,pollen_count
LL22,LL22 7AA,53.284597,-3.5829730000000004,Low
LL23,LL23 7AA,52.910957999999994,-3.5969279999999997,Low
LL24,LL24 0AA,53.091329,-3.801936,Low
LL25,LL25 0DJ,53.060083999999996,-3.8731730000000004,Low
LL26,LL26 0AA,53.139136,-3.795609,Low
LL27,LL27 0AA,53.150316000000004,-3.828332,Low
LL28,LL28 4AA,53.30469,-3.754403,Low
LL29,LL29 0AA,53.297729000000004,-3.729403,Low
LL30,LL30 1AA,53.32134300000001,-3.8247699999999996,Low
LL31,LL31 9AA,53.283049,-3.803262,Low
LL32,LL32 8AA,53.283242,-3.8343339999999997,Low
LL33,LL33 0AA,53.25278100000001,-3.975109,Low
LL34,LL34 6AA,53.26846999999999,-3.9200470000000003,Low
LL35,LL35 0DY,52.546229000000004,-4.047764,Low
LL36,LL36 0AA,52.589289,-4.1031260000000005,Low
LL37,LL37 2JA,52.666546,-4.084636,Low
LL38,LL38 2AJ,52.696934999999996,-4.0491150000000005,Low
LL39,LL39 1AJ,52.709982,-4.014464,Low
LL40,LL40 1AA,52.743111,-3.8845389999999997,Low
LL41,LL41 3AA,52.994175,-3.9332879999999997,Low
LL42,LL42 1AA,52.72349000000001,-4.056668,Low
LL43,LL43 2AA,52.776028000000004,-4.093513,Low
LL44,LL44 2AB,52.79133,-4.0970949999999995,Low
LL45,LL45 2DJ,52.820036,-4.102856,Low
LL46,LL46 2AA,52.86535600000001,-4.10645,Low
LL47,LL47 6TA,52.899347,-4.066892,Low
LL48,LL48 6AA,52.929581000000006,-4.0669260000000005,Low
LL49,LL49 0AA,52.930562,-4.140083,Low
LL51,LL51 9AJ,52.967193,-4.216501999999998,Low
LL52,LL52 0AA,52.91998100000001,-4.234216,Low
LL53,LL53 5AA,52.88295,-4.414062,Low
LL54,LL54 5AA,52.989656999999994,-4.4177919999999995,Low
LL55,LL55 1AA,53.142403,-4.273964,Low
LL56,LL56 4AB,53.185748,-4.206133,Low
LL57,LL57 1AA,53.227996999999995,-4.12746,Low
LL58,LL58 8AA,53.263399,-4.092585,Low
LL59,LL59 5AA,53.22549,-4.175171,Low
LL60,LL60 6AA,53.23230600000001,-4.282294,Low
LL61,LL61 5AB,53.223663,-4.2210410000000005,Low
LL62,LL62 5AA,53.20443100000001,-4.405782,Low
LL63,LL63 5AA,53.22541700000001,-4.480701,Low
LL64,LL64 5AB,53.23342099999999,-4.515745,Low
LL65,LL65 1AA,53.315076,-4.6365620000000005,Low
LL66,LL66 0AA,53.382149,-4.394036,Low
LL67,LL67 0AA,53.4126,-4.450807,Low
LL68,LL68 0NT,53.378763,-4.423686,Low
LL69,LL69 9AJ,53.389695999999994,-4.315976,Low
LL70,LL70 9DJ,53.36645600000001,-4.297308,Low
LL71,LL71 7AA,53.329577,-4.380705,Low
LL72,LL72 8HA,53.342670999999996,-4.246122,Low
LL73,LL73 8NY,53.332485999999996,-4.251249,Low
LL74,LL74 8AB,53.320314,-4.230608,Low
LL75,LL75 7DR,53.271018999999995,-4.236364,Low
LL76,LL76 8EG,53.302133,-4.2393410000000005,Low
LL77,LL77 7AA,53.253767,-4.308428,Low
LL78,LL78 7JF,53.326034,-4.290735,Low
LN1,LN1 1AA,53.229459999999996,-0.54168,Low
LN10,LN10 5DS,53.204793,-0.25048400000000004,Low
LN11,LN11 0AA,53.373953,0.0019579999999999997,Low
LN12,LN12 1AA,53.343042000000004,0.262205,Low
LN13,LN13 0AA,53.26015699999999,0.172782,Low
LN2,LN2 1AA,53.22874,-0.5408350000000001,Low
LN3,LN3 4AA,53.240138,-0.45659099999999997,Low
LN4,LN4 1AA,53.225826,-0.48034,Low
LN5,LN5 0AA,53.128797999999996,-0.522025,Low
LN6,LN6 0AA,53.212201,-0.57599,Low
LN7,LN7 6AA,53.48611500000001,-0.335059,Low
LN8,LN8 2AA,53.377277,-0.505501,Low
LN9,LN9 5AA,53.20969100000001,-0.12337000000000001,Low
LS1,LS1 1AA,53.796163,-1.5525440000000001,Low
LS10,LS10 1AA,53.78592,-1.534409,Low
LS11,LS11 0AA,53.782976,-1.55924,Low
LS12,LS12 1AA,53.79134000000001,-1.563205,Low
LS13,LS13 1AA,53.81793199999999,-1.649947,Low
LS14,LS14 1AA,53.823562,-1.482256,Low
LS15,LS15 0AA,53.79689200000001,-1.450971,Low
LS16,LS16 0AA,53.845904000000004,-1.606655,Low
LS17,LS17 0AA,53.944341,-1.58076,Low
LS18,LS18 4AA,53.84077900000001,-1.635567,Low
LS19,LS19 6AA,53.862737,-1.672139,Low
LS2,LS2 3AB,53.803847999999995,-1.5502,Low
LS20,LS20 8AA,53.874497999999996,-1.712702,Low
LS21,LS21 1AA,53.904348999999996,-1.691919,Low
LS22,LS22 4AA,53.927581,-1.404668,Low
LS23,LS23 6AA,53.90413,-1.343861,Low
LS24,LS24 0AA,53.88565500000001,-1.265525,Low
LS25,LS25 0EQ,53.735110999999996,-1.596729,Low
LS26,LS26 0AA,53.755128000000006,-1.490509,Low
LS27,LS27 0AA,53.741884999999996,-1.606747,Low
LS28,LS28 0AA,53.795667,-1.665086,Low
LS29,LS29 0AA,53.930027,-1.826772,Low
LS3,LS3 1AA,53.800447,-1.559012,Low
LS4,LS4 2AA,53.810613000000004,-1.597524,Low
LS5,LS5 2AB,53.816596,-1.5911030000000002,Low
LS6,LS6 1AA,53.817859,-1.5745040000000001,Low
LS7,LS7 1AA,53.807686,-1.533773,Low
LS8,LS8 1AA,53.844434,-1.519003,Low
LS88,LS88 1AA,53.7354,-1.576292,Low
LS9,LS9 0AA,53.79143000000001,-1.5142200000000001,Low
LS98,LS98 1AD,53.76571600000001,-1.501228,Low
LS99,LS99 2AE,53.76571600000001,-1.501228,Low
LU1,LU1 1AA,51.879977000000004,-0.422926,Low
LU2,LU2 0AA,51.87983300000001,-0.402959,Low
LU3,LU3 1AA,51.885131,-0.426422,Low
LU4,LU4 0AA,51.892707,-0.47253100000000003,Low
LU5,LU5 4AA,51.880777,-0.510579,Low
LU6,LU6 1AA,51.892105,-0.53487,Low
LU7,LU7 0AA,51.941669,-0.655559,Low
LU95,LU95 1AA,51.915244,-0.664316,Low
M1,M1 1AA,53.487362,-2.2271970000000003,Low
M10,M10 0AA,53.503748,-2.185402,Low
M11,M11 0AA,53.475506,-2.191335,Low
M12,M12 0AA,53.46735200000001,-2.218744,Low
M13,M13 0AA,53.46735200000001,-2.218744,Low
M14,M14 0AA,53.439356999999994,-2.221205,Low
M15,M15 4AA,53.47278000000001,-2.246493,Low
M16,M16 0AA,53.45082900000001,-2.267958,Low
M17,M17 1AA,53.471198,-2.283182,Low
M18,M18 7AA,53.46185500000001,-2.178155,Low
M19,M19 0AG,53.444265,-2.194913,Low
M2,M2 1AA,53.481175,-2.242563,Low
M20,M20 0AA,53.424643999999994,-2.234762,Low
M21,M21 0AA,53.44212099999999,-2.275325,Low
M22,M22 0AA,53.371187,-2.257493,Low
M23,M23 0AA,53.400468999999994,-2.27068,Low
M24,M24 0AB,53.547887,-2.198785,Low
M25,M25 0AA,53.523293,-2.275593,Low
M26,M26 0AA,53.559565,-2.3280950000000002,Low
M27,M27 0AA,53.50523199999999,-2.346582,Low
M28,M28 0AG,53.524187,-2.417434,Low
M29,M29 0AA,53.522638,-2.491418,Low
M3,M3 1AA,53.48745699999999,-2.247121,Low
M30,M30 0AA,53.482717,-2.336904,Low
M31,M31 1AA,53.44832099999999,-2.351373,Low
M32,M32 0AA,53.446899,-2.309926,Low
M33,M33 0AF,53.42576700000001,-2.316725,Low
M34,M34 0AE,53.455571,-2.112696,Low
M35,M35 0AA,53.51149300000001,-2.156468,Low
M38,M38 0AA,53.525147,-2.4302029999999997,Low
M4,M4 1AA,53.485322,-2.235185,Low
M40,M40 0AB,53.509659,-2.182035,Low
M41,M41 0AA,53.45064300000001,-2.3532889999999997,Low
M43,M43 0AB,53.479048,-2.1465549999999998,Low
M44,M44 0AA,53.43860400000001,-2.4286220000000003,Low
M45,M45 0AB,53.534440000000004,-2.2871189999999997,Low
M46,M46 0AA,53.522638,-2.491418,Low
M5,M5 0AA,53.481217,-2.28043,Low
M50,M50 1AU,53.482716,-2.327471,Low
M52,M52 1AA,53.444575,-2.213584,Low
M6,M6 5AA,53.484106000000004,-2.279003,Low
M60,M60 0AA,53.487207999999995,-2.227738,Low
M61,M61 0AA,53.479274,-2.244557,Low
M7,M7 0AA,53.50415400000001,-2.2533540000000003,Low
M8,M8 0AB,53.50558100000001,-2.241421,Low
M9,M9 0AE,53.53504100000001,-2.229821,Low
M90,M90 1AA,53.361881000000004,-2.270841,Low
M99,M99 1AA,53.487362,-2.2271970000000003,Low
ME1,ME1 1AA,51.386103999999996,0.507423,Low
ME10,ME10 1AA,51.34041,0.7327819999999999,Low
ME11,ME11 5AA,51.41697,0.741835,Low
ME12,ME12 1AA,51.440699,0.764297,Low
ME13,ME13 0AA,51.288451,0.8533940000000001,Low
ME14,ME14 1AA,51.278325,0.5191,Low
ME15,ME15 0AA,51.242611,0.5191100000000001,Low
ME16,ME16 0AA,51.281818,0.49714899999999995,Low
ME17,ME17 1AA,51.261978000000006,0.700014,Low
ME18,ME18 5AA,51.266218,0.378205,Low
ME19,ME19 4AA,51.279892,0.398729,Low
ME2,ME2 1AA,51.37291,0.45862200000000003,Low
ME20,ME20 6AA,51.299118,0.442296,Low
ME3,ME3 0AA,51.446106,0.676655,Low
ME4,ME4 3AA,51.408389,0.534628,Low
ME5,ME5 0AA,51.368442,0.54528,Low
ME6,ME6 5AA,51.32931,0.44227799999999995,Low
ME7,ME7 1AA,51.386408,0.546665,Low
ME8,ME8 0AA,51.366483,0.58504,Low
ME9,ME9 0AA,51.330355,0.7412880000000001,Low
ME99,ME99 1AA,51.390570000000004,0.503786,Low
MK1,MK1 1AA,52.010918,-0.725813,Low
MK10,MK10 0AA,52.031325,-0.687041,Low
MK11,MK11 1AA,52.056456,-0.852416,Low
MK12,MK12 5AA,52.062263,-0.809688,Low
MK13,MK13 0AA,52.065964,-0.790887,Low
MK14,MK14 5AA,52.081019,-0.747343,Low
MK15,MK15 0AA,52.04007100000001,-0.726953,Low
MK16,MK16 0AA,52.055761,-0.699816,Low
MK17,MK17 0AA,51.98446,-0.763231,Low
MK18,MK18 1AA,52.000482,-0.986261,Low
MK19,MK19 6AA,52.062175,-0.863648,Low
MK2,MK2 2AA,51.994594,-0.729481,Low
MK3,MK3 5AA,51.991367,-0.7404810000000001,Low
MK4,MK4 1AA,52.012207000000004,-0.751276,Low
MK40,MK40 1AA,52.134428,-0.47558599999999995,Low
MK41,MK41 0AA,52.143052000000004,-0.4325020000000001,Low
MK42,MK42 0AA,52.129905,-0.464923,Low
MK43,MK43 0AA,52.079021000000004,-0.6015729999999999,Low
MK44,MK44 1AA,52.250721,-0.5288229999999999,Low
MK45,MK45 1AA,52.015675,-0.504078,Low
MK46,MK46 4AA,52.151971,-0.7019270000000001,Low
MK5,MK5 5AA,52.020856,-0.804958,Low
MK6,MK6 1AA,52.030338,-0.7653479999999999,Low
MK7,MK7 6AA,52.024914,-0.709747,Low
MK77,MK77 1AA,52.042089000000004,-0.81887,Low
MK8,MK8 0AA,52.027898,-0.790194,Low
MK9,MK9 1AA,52.037222,-0.770275,Low
MK98,MK98 1AA,52.05546,-0.7602800000000001,Low
ML1,ML1 1AA,55.79356800000001,-3.9949489999999996,Low
ML10,ML10 5LP,55.676143,-4.065004,Low
ML11,ML11 0AA,55.633527,-3.879983,Low
ML12,ML12 6AA,55.62393,-3.5237160000000003,Low
ML2,ML2 0AA,55.775286,-3.940462,Low
ML3,ML3 0AA,55.779497,-4.049930000000002,Low
ML4,ML4 1AA,55.818714,-4.022957,Low
ML5,ML5 1AA,55.860816,-4.033407,Low
ML6,ML6 0AA,55.866948,-3.982025,Low
ML7,ML7 4AA,55.820987,-3.807829,Low
ML8,ML8 4AA,55.733906999999995,-3.840449,Low
ML9,ML9 1AA,55.740267,-3.973732,Low
N1,N1 0AA,51.539442,-0.117873,Low
N10,N10 1AA,51.600528999999995,-0.15071099999999998,Low
N11,N11 1AA,51.615924,-0.13481700000000002,Low
N12,N12 0AA,51.609952,-0.174808,Low
N13,N13 4AA,51.620963,-0.107524,Low
N14,N14 4AA,51.641931,-0.142248,Low
N15,N15 3AA,51.584643,-0.09252,Low
N16,N16 0AA,51.56596500000001,-0.081427,Low
N17,N17 0AA,51.598757,-0.06755499999999999,Low
N18,N18 1AA,51.609045,-0.08605700000000001,Low
N19,N19 3AA,51.571540999999996,-0.125999,Low
N1C,N1C 4AA,51.536479,-0.124296,Low
N1P,N1P 1AA,51.53905,-0.10338499999999999,Low
N2,N2 0AA,51.586175,-0.170131,Low
N20,N20 0AA,51.628393,-0.16081900000000002,Low
N21,N21 1AA,51.636916,-0.103074,Low
N22,N22 4AA,51.601388,-0.127211,Low
N3,N3 1AA,51.60647700000001,-0.19256600000000001,Low
N4,N4 1AA,51.577749,-0.102161,Low
N5,N5 1AA,51.553922,-0.101783,Low
N6,N6 4AA,51.574339,-0.149349,Low
N7,N7 0AA,51.555353000000004,-0.128727,Low
N8,N8 0AA,51.584528999999996,-0.104924,Low
N81,N81 1AA,51.589973,-0.112392,Low
N9,N9 0AA,51.627631,-0.045248000000000003,Low
NE1,NE1 1AA,54.967721999999995,-1.615787,Low
NE10,NE10 0AA,54.952794,-1.572147,Low
NE11,NE11 0AA,54.940611,-1.633637,Low
NE12,NE12 0AA,55.02555200000001,-1.563552,Low
NE13,NE13 6AA,55.0483,-1.627068,Low
NE15,NE15 0AA,55.020765000000004,-1.772262,Low
NE16,NE16 3AA,54.953375,-1.687152,Low
NE17,NE17 7AA,54.92064,-1.8155860000000001,Low
NE18,NE18 0AA,55.042586,-1.8285220000000002,Low
NE19,NE19 1AA,55.233101,-2.102991,Low
NE2,NE2 1AA,54.97754000000001,-1.598116,Low
NE20,NE20 0AA,55.059449,-1.748936,Low
NE21,NE21 1QY,54.928112,-1.7424970000000002,Low
NE22,NE22 5AA,55.128797999999996,-1.5891030000000002,Low
NE23,NE23 0AA,55.088639,-1.598868,Low
NE24,NE24 1AA,55.12754399999999,-1.5068629999999998,Low
NE25,NE25 0AA,55.07224100000001,-1.524284,Low
NE26,NE26 1AA,55.04215500000001,-1.44757,Low
NE27,NE27 0AA,55.03696400000001,-1.522684,Low
NE28,NE28 0AA,54.996235999999996,-1.502282,Low
NE29,NE29 0AA,55.010596,-1.447832,Low
NE3,NE3 1AA,55.004673,-1.619342,Low
NE30,NE30 1AA,55.008886,-1.443337,Low
NE31,NE31 1AA,54.973912,-1.519401,Low
NE32,NE32 3AA,54.981120999999995,-1.48694,Low
NE33,NE33 1AA,54.997783,-1.432579,Low
NE34,NE34 0AA,54.978349,-1.446884,Low
NE35,NE35 0AB,54.981184,-1.486939,Low
NE36,NE36 0AA,54.94413100000001,-1.431743,Low
NE37,NE37 1AA,54.914072999999995,-1.5358379999999998,Low
NE38,NE38 0AA,54.899726,-1.558676,Low
NE39,NE39 1AA,54.930787,-1.7331169999999998,Low
NE4,NE4 5AA,54.975083999999995,-1.640307,Low
NE40,NE40 3AA,54.972834,-1.7727990000000002,Low
NE41,NE41 8AA,54.976087,-1.8226759999999997,Low
NE42,NE42 5AA,54.961386,-1.8497580000000002,Low
NE43,NE43 7AA,54.950566,-1.9252770000000001,Low
NE44,NE44 6AA,54.95770600000001,-1.9915060000000002,Low
NE45,NE45 5AA,54.974599,-2.018638,Low
NE46,NE46 1AA,54.969533,-2.102783,Low
NE47,NE47 0AA,54.914618999999995,-2.039747,Low
NE48,NE48 1AA,55.18052900000001,-2.434924,Low
NE49,NE49 0AA,54.970137,-2.459452,Low
NE5,NE5 1AA,54.991239,-1.713962,Low
NE6,NE6 1AA,54.977826,-1.578928,Low
NE61,NE61 1AA,55.167861,-1.691947,Low
NE62,NE62 5AA,55.16441800000001,-1.5961459999999998,Low
NE63,NE63 0AA,55.182614,-1.569659,Low
NE64,NE64 6AA,55.185875,-1.509803,Low
NE65,NE65 0AA,55.33549,-1.57989,Low
NE66,NE66 1AA,55.413661,-1.708141,Low
NE67,NE67 5AA,55.549195999999995,-1.668434,Low
NE68,NE68 7BA,55.584687,-1.6679439999999999,Low
NE69,NE69 7AA,55.607958999999994,-1.718272,Low
NE7,NE7 7AA,54.998925,-1.591791,Low
NE70,NE70 7BB,55.54962800000001,-1.785591,Low
NE71,NE71 6AA,55.550523999999996,-2.013731,Low
NE8,NE8 1AA,54.96371,-1.603549,Low
NE82,NE82 6XX,54.934641000000006,-1.615103,Low
NE83,NE83 7QQ,54.929959,-1.623575,Low
NE85,NE85 1AA,54.902414,-1.494241,Low
NE88,NE88 1AA,54.941793000000004,-1.61491,Low
NE89,NE89 1AA,54.900675,-1.536132,Low
NE9,NE9 5AA,54.935754,-1.59794,Low
NE92,NE92 1AA,54.941776000000004,-1.6149879999999999,Low
NE98,NE98 1AE,55.0028,-1.5817620000000001,Low
NE99,NE99 1AA,54.967367,-1.614603,Low
NG1,NG1 1AA,52.955053,-1.14103,Low
NG10,NG10 1AA,52.897248,-1.272677,Low
NG11,NG11 0AA,52.889343000000004,-1.223866,Low
NG12,NG12 1AA,52.949307999999995,-1.039891,Low
NG13,NG13 0AA,52.94171899999999,-0.805623,Low
NG14,NG14 5AA,52.982898999999996,-1.044017,Low
NG15,NG15 0AA,53.076799,-1.2336209999999999,Low
NG16,NG16 1AB,52.988253,-1.218266,Low
NG17,NG17 0AA,53.123645999999994,-1.2640799999999999,Low
NG18,NG18 1AA,53.143772999999996,-1.194695,Low
NG19,NG19 0AA,53.150721999999995,-1.166035,Low
NG2,NG2 1AA,52.948236,-1.1516549999999999,Low
NG20,NG20 0AA,53.204604,-1.153327,Low
NG21,NG21 0AA,53.118722999999996,-1.1189,Low
NG22,NG22 0AA,53.173308999999996,-0.950683,Low
NG23,NG23 5AA,53.031413,-0.738055,Low
NG24,NG24 1AA,53.076377,-0.8102739999999999,Low
NG25,NG25 0AA,53.078573,-0.956197,Low
NG3,NG3 1AA,52.962959,-1.150327,Low
NG31,NG31 0AA,52.909785,-0.6405770000000001,Low
NG32,NG32 1AB,52.896673,-0.679768,Low
NG33,NG33 4AA,52.893731,-0.5673779999999999,Low
NG34,NG34 0AA,52.955006999999995,-0.379096,Low
NG4,NG4 1AA,52.961055,-1.095817,Low
NG5,NG5 0AA,52.998268,-1.135255,Low
NG6,NG6 0AA,52.980605000000004,-1.175941,Low
NG7,NG7 1AA,52.954775,-1.1625889999999999,Low
NG70,NG70 1AA,53.143612,-1.194788,Low
NG8,NG8 1AA,52.95293100000001,-1.19098,Low
NG80,NG80 1AA,52.930121,-1.198353,Low
NG9,NG9 1AA,52.926226,-1.216811,Low
NG90,NG90 1AA,52.930121,-1.198353,Low
NN1,NN1 1AA,52.24527,-0.8982450000000001,Low
NN10,NN10 0AA,52.291771999999995,-0.597449,Low
NN11,NN11 0AB,52.258148999999996,-1.156488,Low
NN12,NN12 6AA,52.133719,-1.002116,Low
NN13,NN13 5AA,52.029524,-1.146379,Low
NN14,NN14 1AA,52.436567000000004,-0.6881520000000001,Low
NN15,NN15 5AA,52.389393,-0.685701,Low
NN16,NN16 0AA,52.399584999999995,-0.722262,Low
NN17,NN17 1AA,52.487908,-0.699925,Low
NN18,NN18 0AB,52.491001000000004,-0.720557,Low
NN2,NN2 1AA,52.247714,-0.811909,Low
NN29,NN29 7AA,52.28308300000001,-0.644093,Low
NN3,NN3 0AE,52.247714,-0.811909,Low
NN4,NN4 0AA,52.228601,-0.8641479999999999,Low
NN5,NN5 4AA,52.238989000000004,-0.9479299999999999,Low
NN6,NN6 0AA,52.288198,-0.837407,Low
NN7,NN7 1AA,52.223815,-0.82925,Low
NN8,NN8 1AA,52.301134999999995,-0.692569,Low
NN9,NN9 5AA,52.328251,-0.709673,Low
NN99,NN99 1BB,52.237041999999995,-0.901949,Low
NP1,NP1 0AA,51.592439,-3.0508610000000003,Low
NP10,NP10 0AA,51.594701,-3.0523130000000003,Low
NP11,NP11 3AA,51.695651,-3.160869,Low
NP12,NP12 0AA,51.681893,-3.187045,Low
NP13,NP13 1AA,51.730776,-3.1328810000000002,Low
NP15,NP15 1AA,51.704427,-2.901793,Low
NP16,NP16 5AA,51.629112,-2.6730270000000003,Low
NP18,NP18 1AA,51.607789000000004,-2.953841,Low
NP19,NP19 0AA,51.589951,-2.99159,Low
NP2,NP2 0AA,51.68105300000001,-3.1874279999999997,Low
NP20,NP20 1AA,51.589732,-2.997316,Low
NP22,NP22 3AA,51.785025,-3.280181,Low
NP23,NP23 4AA,51.799236,-3.17513,Low
NP24,NP24 6AA,51.721315000000004,-3.2432790000000002,Low
NP25,NP25 3AB,51.826833,-2.7136549999999997,Low
NP26,NP26 3AA,51.609115,-2.849027,Low
NP3,NP3 1AA,51.730139,-3.133691,Low
NP4,NP4 0AA,51.741006,-2.971504,Low
NP44,NP44 1AA,51.660957,-3.026234,Low
NP5,NP5 1AA,51.703365999999995,-2.902929,Low
NP6,NP6 1AA,51.607661,-2.953015,Low
NP7,NP7 0AA,51.826037,-3.0846139999999997,Low
NP8,NP8 1AA,51.858346000000004,-3.136577,Low
NP9,NP9 0AD,51.588459,-2.991587,Low
NPT,NPT 0AD,51.588459,-2.991587,Low
NR1,NR1 1AA,52.62665,1.309339,Low
NR10,NR10 3AA,52.72061,1.299213,Low
NR11,NR11 6AA,52.793962,1.250346,Low
NR12,NR12 0AA,52.851218,1.476623,Low
NR13,NR13 3AA,52.637528,1.549424,Low
NR14,NR14 6AA,52.51589499999999,1.6030440000000001,Low
NR15,NR15 1AA,52.560428,1.405704,Low
NR16,NR16 1AA,52.53420799999999,1.156193,Low
NR17,NR17 1AA,52.51224300000001,1.000507,Low
NR18,NR18 0AA,52.57164,1.110615,Low
NR19,NR19 1AA,52.644397,0.9679469999999999,Low
NR2,NR2 1AA,52.627522,1.2935459999999999,Low
NR20,NR20 3AA,52.65896400000001,1.031937,Low
NR21,NR21 0AA,52.884537,0.94568,Low
NR22,NR22 6AA,52.893391,0.873541,Low
NR23,NR23 1AA,52.95444200000001,0.853334,Low
NR24,NR24 2AA,52.873649,1.0756729999999999,Low
NR25,NR25 6AA,52.906814000000004,1.090637,Low
NR26,NR26 8AA,52.943126,1.21128,Low
NR27,NR27 0AA,52.904297,1.338051,Low
NR28,NR28 0AA,52.815206,1.3374059999999999,Low
NR29,NR29 3AA,52.662544999999994,1.64345,Low
NR3,NR3 1AA,52.636015,1.296683,Low
NR30,NR30 1AA,52.61241800000001,1.7246169999999998,Low
NR31,NR31 0AA,52.606675,1.7179240000000002,Low
NR32,NR32 1AA,52.475178,1.750994,Low
NR33,NR33 0AA,52.467813,1.745536,Low
NR34,NR34 0AA,52.48429300000001,1.630794,Low
NR35,NR35 1AA,52.45661800000001,1.434326,Low
NR4,NR4 6AA,52.602651,1.2442030000000002,Low
NR5,NR5 0AA,52.648945,1.233524,Low
NR6,NR6 5AA,52.660270999999995,1.252746,Low
NR7,NR7 0AA,52.626316,1.340425,Low
NR8,NR8 5AA,52.65891600000001,1.2104629999999998,Low
NR9,NR9 3AA,52.633703000000004,1.184994,Low
NR99,NR99 1AB,52.626652,1.309265,Low
NW1,NW1 0AA,51.536739000000004,-0.139484,Low
NW10,NW10 0AA,51.55912,-0.249279,Low
NW11,NW11 0AA,51.584599,-0.200219,Low
NW1W,NW1W 7AA,51.530784000000004,-0.13543,Low
NW2,NW2 1AA,51.562151,-0.213498,Low
NW26,NW26 9AB,51.530784000000004,-0.13543,Low
NW3,NW3 1AA,51.559003000000004,-0.177786,Low
NW4,NW4 1AA,51.592278,-0.221975,Low
NW5,NW5 1AA,51.55218,-0.141291,Low
NW6,NW6 1AA,51.552426000000004,-0.193281,Low
NW7,NW7 0AA,51.61547,-0.241175,Low
NW8,NW8 0AA,51.535624,-0.18195,Low
NW9,NW9 0AA,51.584509000000004,-0.260414,Low
OL1,OL1 1AA,53.54149399999999,-2.0998259999999997,Low
OL10,OL10 1AA,53.592114,-2.216685,Low
OL11,OL11 1AA,53.60716800000001,-2.146561,Low
OL12,OL12 0AA,53.628809999999994,-2.154801,Low
OL13,OL13 0AA,53.70241899999999,-2.200377,Low
OL14,OL14 5AA,53.713161,-2.0980060000000003,Low
OL15,OL15 0AA,53.626847,-2.119201,Low
OL16,OL16 1AA,53.611534,-2.1487830000000003,Low
OL2,OL2 5AA,53.559658,-2.1208080000000002,Low
OL3,OL3 5AA,53.556284999999995,-2.012928,Low
OL4,OL4 1AA,53.536314000000004,-2.102666,Low
OL5,OL5 0AA,53.51378199999999,-2.0409490000000003,Low
OL6,OL6 0AA,53.486472,-2.094211,Low
OL7,OL7 0AA,53.48571,-2.1116759999999997,Low
OL8,OL8 1AA,53.53147,-2.121286,Low
OL9,OL9 0AA,53.553865,-2.1416060000000003,Low
OL95,OL95 1AD,53.556338000000004,-2.1054009999999996,Low
OX1,OX1 1AA,51.750231,-1.267367,Low
OX10,OX10 0AA,51.599751,-1.125338,Low
OX11,OX11 0AA,51.602011,-1.256282,Low
OX12,OX12 0AA,51.60358,-1.42339,Low
OX13,OX13 5AA,51.68034,-1.420101,Low
OX14,OX14 1AA,51.669901,-1.296571,Low
OX15,OX15 0AA,51.984716,-1.32402,Low
OX16,OX16 0AA,52.060066,-1.339732,Low
OX17,OX17 1AA,52.102918,-1.297957,Low
OX18,OX18 1AA,51.766515999999996,-1.587094,Low
OX2,OX2 0AA,51.752394,-1.271587,Low
OX20,OX20 1AA,51.856190999999995,-1.361406,Low
OX25,OX25 1AA,51.849792,-1.113357,Low
OX26,OX26 1AA,51.896658,-1.166963,Low
OX27,OX27 0AD,51.90727800000001,-1.081336,Low
OX28,OX28 1AA,51.790653000000006,-1.463519,Low
OX29,OX29 0AA,51.789058000000004,-1.520979,Low
OX3,OX3 0AA,51.76441,-1.2252889999999999,Low
OX33,OX33 1AB,51.746772,-1.135408,Low
OX39,OX39 4AA,51.716909,-0.9281739999999999,Low
OX4,OX4 1AA,51.750537,-1.2432860000000001,Low
OX44,OX44 7AA,51.72255,-1.21354,Low
OX49,OX49 5AA,51.613126,-0.999368,Low
OX5,OX5 1AA,51.822340999999994,-1.289772,Low
OX6,OX6 0AA,51.900425,-1.1162860000000001,Low
OX7,OX7 1AA,51.856162,-1.362539,Low
OX8,OX8 1AA,51.769796,-1.3936819999999999,Low
OX9,OX9 0AA,51.748168,-0.978678,Low
PA1,PA1 1AA,55.846878000000004,-4.4228,Low
PA10,PA10 2AA,55.829379,-4.532933,Low
PA11,PA11 3AA,55.856182,-4.5768,Low
PA12,PA12 4AA,55.796038,-4.626883,Low
PA13,PA13 4AA,55.89436,-4.627,Low
PA14,PA14 5AA,55.933718000000006,-4.694451,Low
PA15,PA15 1AA,55.946767,-4.753056,Low
PA16,PA16 0AA,55.91885300000001,-4.8435120000000005,Low
PA17,PA17 5AA,55.873963,-4.8877510000000015,Low
PA18,PA18 6AA,55.87879100000001,-4.8880930000000005,Low
PA19,PA19 1AA,55.953987,-4.837313,Low
PA2,PA2 0AA,55.821011,-4.466196,Low
PA20,PA20 0AH,55.838343,-5.05567,Low
PA21,PA21 2AA,55.893317,-5.245127,Low
PA22,PA22 3AA,56.009403000000006,-5.214023,Low
PA23,PA23 7AA,55.950832,-4.929901,Low
PA24,PA24 8AA,56.172309999999996,-4.9029050000000005,Low
PA25,PA25 8AZ,56.22332900000001,-5.030224,Low
PA26,PA26 8BA,56.254884999999994,-4.937723,Low
PA27,PA27 8AB,56.165018,-5.0575779999999995,Low
PA28,PA28 6AA,55.423218999999996,-5.606788,Low
PA29,PA29 6AA,55.860886,-5.420364,Low
PA3,PA3 1AA,55.84182,-4.4575949999999995,Low
